record_id,nli_actor_index,nli_opinion_index,nli_chunk_index,nli_actor_name,nli_opinion,match_method,occurrences,actor_turn_occurrences,transcript_start,transcript_end,matched_text,speaker_name,turn_start,turn_end,turn_attribution_verified
3,3,0,2,Alexandre Lindenmeyer,Celebra a recriação do Ministério do Trabalho e Emprego.,NORMALIZED_EXACT_MATCH,1,1,50825,51278,"Quem perde com isso é a massa salarial. Por quê? Porque nós, em determinado período, tivemos geração de emprego, mas precarizamos o emprego e, ao mesmo tempo, diminuímos o valor de compra dos trabalhadores e das trabalhadoras.

Então, fica aqui a nossa manifestação, parabenizando V.Exa. pelo trabalho que vem sendo realizado, na expectativa, Ministro, de que realmente essa reconstrução do Ministério se fortaleça com o concurso público, que é urgente.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,0,3,Alexandre Lindenmeyer,Celebra a recriação do Ministério do Trabalho e Emprego.,NORMALIZED_EXACT_MATCH,1,1,51113,51568,"pelo trabalho que vem sendo realizado, na expectativa, Ministro, de que realmente essa reconstrução do Ministério se fortaleça com o concurso público, que é urgente. O desmantelamento que foi feito — passamos de mais de 3.000 auditores fiscais para pouco mais de 1.400 — tem reflexo na ponta. Isso faz retrocedermos ao trabalho análogo ao de escravo, que nós precisamos varrer do nosso País.

Parabéns, mais uma vez!

Obrigado pela deferência, Presidente.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,1,0,Alexandre Lindenmeyer,"Defende a regulamentação dos trabalhadores de aplicativo, garantindo direitos trabalhistas como 13º salário e férias.",NORMALIZED_EXACT_MATCH,1,1,48999,49740,"Então, nós temos que trabalhar no espírito da lei.

Em relação à questão dos aplicativos, eu sou daqueles que defendem que o trabalhador por aplicativo, pelo tipo de relação de trabalho que tem, deveria, sim, receber 13º salário, férias, seguro, aviso prévio, porque, como foi bem mencionado, ele tem todos os custos, e o outro lado fica com o lucro. O outro o subordina, determina a regra do jogo, fica com o lucro, sem transparência. Então, do nosso ponto de vista, nada mais justo do que termos um regramento.

Quero dizer que o regramento construído, o projeto de lei protocolado nesta Casa, que é uma discussão tripartite, traz consigo, sim, a negociação, uma possibilidade de acordo, de convenção, de dissídio coletivo, a fiscalização.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,1,1,Alexandre Lindenmeyer,"Defende a regulamentação dos trabalhadores de aplicativo, garantindo direitos trabalhistas como 13º salário e férias.",NORMALIZED_EXACT_MATCH,1,1,50065,50633,"Os patamares chegam a 10 reais, 12 reais, 15 reais, diferentemente do que estamos trabalhando como patamar mínimo. Para aqueles que defendem a livre negociação, o que vai acontecer na livre concorrência? Os aplicativos vão disputar entre si e, automaticamente, esse valor vai ser trabalhado como mínimo.

Eu diria, Ministro, que nós não teríamos notícia, nesta Comissão, do trabalho feito ao longo desse período, se a área do trabalho ainda estivesse num patamar de Secretaria dentro de algum Ministério. Para alguns, direitos dos trabalhadores não são uma prioridade.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,1,2,Alexandre Lindenmeyer,"Defende a regulamentação dos trabalhadores de aplicativo, garantindo direitos trabalhistas como 13º salário e férias.",NORMALIZED_EXACT_MATCH,1,1,48372,49049,"O fato de nós termos, sim, uma legislação que estabeleceu parâmetros mínimos, principalmente nos Governos Lula e Dilma, com ganho real, nos permite hoje chegarmos a um salário mínimo de quase 300 dólares.

Em relação à questão do Fundo de Garantia, a proposta do surgimento do Fundo de Garantia é muito clara: o trabalhador desempregado, se precisar, ter uma garantia, além do seguro-desemprego, até ele conseguir um novo emprego. Agora, o saque de forma indiscriminada ou mesmo o Saque-Aniversário todos os anos... Nós poderíamos dizer:""Não, vamos fazer um saque mensal, um prêmio mensal, e acabamos com o Fundo de Garantia"". Então, nós temos que trabalhar no espírito da lei.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,1,3,Alexandre Lindenmeyer,"Defende a regulamentação dos trabalhadores de aplicativo, garantindo direitos trabalhistas como 13º salário e férias.",NORMALIZED_EXACT_MATCH,1,1,49513,50179,"Quero dizer que o regramento construído, o projeto de lei protocolado nesta Casa, que é uma discussão tripartite, traz consigo, sim, a negociação, uma possibilidade de acordo, de convenção, de dissídio coletivo, a fiscalização. O PL traz a possibilidade de se trabalhar num patamar, que se diz mínimo, de 32 reais. Na mesma proporção, de forma análoga, eu poderia dizer que, se não houvesse estabelecido o salário mínimo, talvez os trabalhadores estivem ganhando aqueles 70 dólares.

Em muitos lugares do nosso País, o patamar é menor do que 32 reais. Os patamares chegam a 10 reais, 12 reais, 15 reais, diferentemente do que estamos trabalhando como patamar mínimo.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,2,0,Alexandre Lindenmeyer,Apoio ao patamar mínimo de remuneração para motoristas de aplicativo.,NORMALIZED_EXACT_MATCH,1,1,50065,50633,"Os patamares chegam a 10 reais, 12 reais, 15 reais, diferentemente do que estamos trabalhando como patamar mínimo. Para aqueles que defendem a livre negociação, o que vai acontecer na livre concorrência? Os aplicativos vão disputar entre si e, automaticamente, esse valor vai ser trabalhado como mínimo.

Eu diria, Ministro, que nós não teríamos notícia, nesta Comissão, do trabalho feito ao longo desse período, se a área do trabalho ainda estivesse num patamar de Secretaria dentro de algum Ministério. Para alguns, direitos dos trabalhadores não são uma prioridade.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,2,1,Alexandre Lindenmeyer,Apoio ao patamar mínimo de remuneração para motoristas de aplicativo.,NORMALIZED_EXACT_MATCH,1,1,48999,49740,"Então, nós temos que trabalhar no espírito da lei.

Em relação à questão dos aplicativos, eu sou daqueles que defendem que o trabalhador por aplicativo, pelo tipo de relação de trabalho que tem, deveria, sim, receber 13º salário, férias, seguro, aviso prévio, porque, como foi bem mencionado, ele tem todos os custos, e o outro lado fica com o lucro. O outro o subordina, determina a regra do jogo, fica com o lucro, sem transparência. Então, do nosso ponto de vista, nada mais justo do que termos um regramento.

Quero dizer que o regramento construído, o projeto de lei protocolado nesta Casa, que é uma discussão tripartite, traz consigo, sim, a negociação, uma possibilidade de acordo, de convenção, de dissídio coletivo, a fiscalização.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,2,2,Alexandre Lindenmeyer,Apoio ao patamar mínimo de remuneração para motoristas de aplicativo.,NORMALIZED_EXACT_MATCH,1,1,49513,50179,"Quero dizer que o regramento construído, o projeto de lei protocolado nesta Casa, que é uma discussão tripartite, traz consigo, sim, a negociação, uma possibilidade de acordo, de convenção, de dissídio coletivo, a fiscalização. O PL traz a possibilidade de se trabalhar num patamar, que se diz mínimo, de 32 reais. Na mesma proporção, de forma análoga, eu poderia dizer que, se não houvesse estabelecido o salário mínimo, talvez os trabalhadores estivem ganhando aqueles 70 dólares.

Em muitos lugares do nosso País, o patamar é menor do que 32 reais. Os patamares chegam a 10 reais, 12 reais, 15 reais, diferentemente do que estamos trabalhando como patamar mínimo.",ALEXANDRE LINDENMEYER,46740,51608,true
3,3,2,3,Alexandre Lindenmeyer,Apoio ao patamar mínimo de remuneração para motoristas de aplicativo.,EXACT_MATCH,1,1,47987,48577,"Nós precisamos fazer um debate de não precarização das relações de trabalho existentes. Querem um país liberal, sem regras, onde o livre mercado estabeleça a vida no paraíso para todos nós. O certo é que, se fosse essa a ideia, talvez ainda tivéssemos um salário mínimo de 70 dólares — o Senador Paulo Paim fazia uma cruzada pelo Brasil para defender um salário mínimo de 100 dólares. O fato de nós termos, sim, uma legislação que estabeleceu parâmetros mínimos, principalmente nos Governos Lula e Dilma, com ganho real, nos permite hoje chegarmos a um salário mínimo de quase 300 dólares.
",ALEXANDRE LINDENMEYER,46740,51608,true
3,4,0,0,Lindbergh Farias,Reflexão sobre a contradição entre a percepção da população sobre emprego e os dados econômicos positivos.,NORMALIZED_EXACT_MATCH,1,1,52369,52848,"O mercado de trabalho está aquecido, fechou com 7,8% de desemprego em 2023, foram criados mais de 180 mil empregos em janeiro, mais de 300 mil empregos em fevereiro.

Qual é a minha questão? Na última Pesquisa Atlas, quanto à percepção das pessoas sobre o emprego, 19% dizem que é boa; 57%, ruim. E isso, com desemprego lá embaixo e aumento da renda. Eu queria entender um pouco isso, a sua avaliação, se essa luta política é desqualificada no Brasil, se é por conta defake news.",LINDBERGH FARIAS,51920,54397,true
3,4,0,1,Lindbergh Farias,Reflexão sobre a contradição entre a percepção da população sobre emprego e os dados econômicos positivos.,NORMALIZED_EXACT_MATCH,1,1,52720,53163,"Eu queria entender um pouco isso, a sua avaliação, se essa luta política é desqualificada no Brasil, se é por conta defake news. O fato é que as pesquisas estão apontando isso.

É claro que eu queria ponderar, porque há contradições nos números. O número do crescimento econômico, em 2023, foi 2,9%. Deles, 0,9% correspondem a carregamento estatístico e 45% referente aos 2% restantes correspondem ao setor agropecuário e extração do petróleo.",LINDBERGH FARIAS,51920,54397,true
3,4,0,2,Lindbergh Farias,Reflexão sobre a contradição entre a percepção da população sobre emprego e os dados econômicos positivos.,NORMALIZED_EXACT_MATCH,1,1,53020,53533,"Deles, 0,9% correspondem a carregamento estatístico e 45% referente aos 2% restantes correspondem ao setor agropecuário e extração do petróleo. Esse crescimento, para quem mora nas grandes regiões metropolitanas, não é tão grande, se for retirado isso.

No terceiro e quarto trimestre, o crescimento foi zero. Eu estou trabalhando aqui com números contraditórios: mercado de trabalho aquecido, melhora na renda dos trabalhadores, mas é um crescimento que nem de longe é aquele dos 8 anos do Governo Lula, de 4,1%.",LINDBERGH FARIAS,51920,54397,true
3,4,0,3,Lindbergh Farias,Reflexão sobre a contradição entre a percepção da população sobre emprego e os dados econômicos positivos.,NORMALIZED_EXACT_MATCH,1,1,53384,53815,"mercado de trabalho aquecido, melhora na renda dos trabalhadores, mas é um crescimento que nem de longe é aquele dos 8 anos do Governo Lula, de 4,1%.

Eu queria ouvir a sua avaliação. Infelizmente, eu vou ter que sair, mas a minha assessoria vai ficar aqui.

Ministro, quero dizer que nós temos que colocar como centro do nosso Governo o crescimento econômico. Mais importante do que qualquer debate aqui é o crescimento econômico.",LINDBERGH FARIAS,51920,54397,true
3,4,1,0,Lindbergh Farias,Enfatiza a necessidade de focar no crescimento econômico.,NORMALIZED_EXACT_MATCH,1,1,53745,54236,"Mais importante do que qualquer debate aqui é o crescimento econômico. Nós temos que ousar, fazer o que o Presidente Lula fez nos 8 anos de seu Governo. Essa agenda, sinceramente, neste debate político que existe no País, da média interna de crescimento que o Governo deveria abraçar, não é nem anunciando para fora, para o mercado, é algo em torno de 4%. Eu acho que a nossa sustentabilidade política depende muito disso.

Estou falando isso porque sei que o senhor é um desenvolvimentista.",LINDBERGH FARIAS,51920,54397,true
3,4,1,1,Lindbergh Farias,Enfatiza a necessidade de focar no crescimento econômico.,NORMALIZED_EXACT_MATCH,1,1,53384,53815,"mercado de trabalho aquecido, melhora na renda dos trabalhadores, mas é um crescimento que nem de longe é aquele dos 8 anos do Governo Lula, de 4,1%.

Eu queria ouvir a sua avaliação. Infelizmente, eu vou ter que sair, mas a minha assessoria vai ficar aqui.

Ministro, quero dizer que nós temos que colocar como centro do nosso Governo o crescimento econômico. Mais importante do que qualquer debate aqui é o crescimento econômico.",LINDBERGH FARIAS,51920,54397,true
3,4,1,2,Lindbergh Farias,Enfatiza a necessidade de focar no crescimento econômico.,NORMALIZED_EXACT_MATCH,1,1,54169,54395,"Estou falando isso porque sei que o senhor é um desenvolvimentista. Falar em criação de empregos, focar crescimento econômico, eu sei que é a sua marca.

Eram essas as minhas considerações.

Presidente, agradeço muito a V.Exa.",LINDBERGH FARIAS,51920,54397,true
3,4,1,3,Lindbergh Farias,Enfatiza a necessidade de focar no crescimento econômico.,NORMALIZED_EXACT_MATCH,1,1,52720,53163,"Eu queria entender um pouco isso, a sua avaliação, se essa luta política é desqualificada no Brasil, se é por conta defake news. O fato é que as pesquisas estão apontando isso.

É claro que eu queria ponderar, porque há contradições nos números. O número do crescimento econômico, em 2023, foi 2,9%. Deles, 0,9% correspondem a carregamento estatístico e 45% referente aos 2% restantes correspondem ao setor agropecuário e extração do petróleo.",LINDBERGH FARIAS,51920,54397,true
3,5,0,0,Airton Faleiro,Defende a recriação do Ministério do Trabalho.,NORMALIZED_EXACT_MATCH,1,1,56294,56735,"Eu gostaria que V.Exa. falasse um pouco sobre isso.

Devemos comemorar — é bom lembrarmos isso — a recriação do Ministério do Trabalho pelo Presidente Lula. Quando acabar o Ministério do Trabalho, não há outra coisa a dizer senão que isso é uma forma de desproteger a classe trabalhadora, porque, com a existência dele, ela está mais protegida. Havia um favorecimento ao setor do empregador em detrimento dos direitos da classe trabalhadora.",AIRTON FALEIRO,55882,58860,true
3,5,0,1,Airton Faleiro,Defende a recriação do Ministério do Trabalho.,NORMALIZED_EXACT_MATCH,1,1,56639,56884,"Havia um favorecimento ao setor do empregador em detrimento dos direitos da classe trabalhadora.

Ministro, V.Exa. fez um breve relato sobre o trabalho precário. Eu quero parabenizá-lo. Nós evoluímos para dar formalidade às pessoas que precisam.",AIRTON FALEIRO,55882,58860,true
3,5,0,2,Airton Faleiro,Defende a recriação do Ministério do Trabalho.,NORMALIZED_EXACT_MATCH,1,1,57235,57706,"Isso é muito importante para a geração do emprego e a formalidade no nosso País.

Eu defendo também as questões em relação à crise climática, mencionada aqui. Eu cito aqui um exemplo: nós aprovamos uma lei referente ao seguro-defeso, que não deixa de ser sazonal. Hoje, o trabalhador pode receber o benefício do Bolsa Família e o seguro-defeso. Vale nós fazermos um comparativo dessa lei do seguro-defeso, que é sazonal, sobre o trabalho sazonal, que está sendo proposto.",AIRTON FALEIRO,55882,58860,true
3,5,0,3,Airton Faleiro,Defende a recriação do Ministério do Trabalho.,NORMALIZED_EXACT_MATCH,1,1,55882,56316,"Obrigado.

Ministro, conhecendo V.Exa., e com toda essa ponderação feita pela Oposição sobre o FGTS, a data do Saque-Aniversário, eu gostaria que V.Exa. falasse um pouco, para o entendimento, qual é a origem, quando se criou o FGTS. Sim, nós vamos liberar agora, em nome de o dinheiro ser do trabalhador, de forma a não deixar esse trabalhador protegido, na hora em que ele mais precisa, quando sair do emprego? Eu gostaria que V.Exa.",AIRTON FALEIRO,55882,58860,true
3,5,1,0,Airton Faleiro,Celebra os avanços no combate ao trabalho precário e à formalização do emprego.,NORMALIZED_EXACT_MATCH,1,1,56639,56884,"Havia um favorecimento ao setor do empregador em detrimento dos direitos da classe trabalhadora.

Ministro, V.Exa. fez um breve relato sobre o trabalho precário. Eu quero parabenizá-lo. Nós evoluímos para dar formalidade às pessoas que precisam.",AIRTON FALEIRO,55882,58860,true
3,5,1,1,Airton Faleiro,Celebra os avanços no combate ao trabalho precário e à formalização do emprego.,NORMALIZED_EXACT_MATCH,1,1,57235,57706,"Isso é muito importante para a geração do emprego e a formalidade no nosso País.

Eu defendo também as questões em relação à crise climática, mencionada aqui. Eu cito aqui um exemplo: nós aprovamos uma lei referente ao seguro-defeso, que não deixa de ser sazonal. Hoje, o trabalhador pode receber o benefício do Bolsa Família e o seguro-defeso. Vale nós fazermos um comparativo dessa lei do seguro-defeso, que é sazonal, sobre o trabalho sazonal, que está sendo proposto.",AIRTON FALEIRO,55882,58860,true
